,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Like
33,0.608,0.752,9,-4.954,0,0.0315,0.0163,0.0,0.118,0.569,110.107,audio_features,2O07FF1DMc1oRDlkIo33FC,spotify:track:2O07FF1DMc1oRDlkIo33FC,https://api.spotify.com/v1/tracks/2O07FF1DMc1oRDlkIo33FC,https://api.spotify.com/v1/audio-analysis/2O07FF1DMc1oRDlkIo33FC,251424,4,0
34,0.42,0.901,7,-3.857,1,0.0955,0.00173,0.0,0.366,0.74,145.965,audio_features,76c1AuZodByXM3X2k48wju,spotify:track:76c1AuZodByXM3X2k48wju,https://api.spotify.com/v1/tracks/76c1AuZodByXM3X2k48wju,https://api.spotify.com/v1/audio-analysis/76c1AuZodByXM3X2k48wju,250320,4,0
35,0.509,0.739,0,-5.499,0,0.0319,0.623,0.823,0.111,0.335,98.72,audio_features,3Miz9vNfsOu3I7lvfR8lnI,spotify:track:3Miz9vNfsOu3I7lvfR8lnI,https://api.spotify.com/v1/tracks/3Miz9vNfsOu3I7lvfR8lnI,https://api.spotify.com/v1/audio-analysis/3Miz9vNfsOu3I7lvfR8lnI,181232,3,0
36,0.239,0.718,8,-4.023,0,0.0338,0.822,0.0231,0.28,0.584,180.211,audio_features,0mUo9cRKSygnSi5YZXQJHY,spotify:track:0mUo9cRKSygnSi5YZXQJHY,https://api.spotify.com/v1/tracks/0mUo9cRKSygnSi5YZXQJHY,https://api.spotify.com/v1/audio-analysis/0mUo9cRKSygnSi5YZXQJHY,229897,3,0
37,0.707,0.955,10,-4.593,0,0.222,0.127,0.0,0.202,0.575,125.989,audio_features,78qd8dvwea0Gosb6Fe6j3k,spotify:track:78qd8dvwea0Gosb6Fe6j3k,https://api.spotify.com/v1/tracks/78qd8dvwea0Gosb6Fe6j3k,https://api.spotify.com/v1/audio-analysis/78qd8dvwea0Gosb6Fe6j3k,134240,4,0
38,0.71,0.71,0,-2.474,1,0.0579,0.0716,1.07e-06,0.206,0.7,169.944,audio_features,6iOvnACn4ChlAw4lWUU4dd,spotify:track:6iOvnACn4ChlAw4lWUU4dd,https://api.spotify.com/v1/tracks/6iOvnACn4ChlAw4lWUU4dd,https://api.spotify.com/v1/audio-analysis/6iOvnACn4ChlAw4lWUU4dd,217813,4,0
39,0.715,0.675,4,-6.669,0,0.0859,0.249,0.000725,0.115,0.355,120.042,audio_features,2nNlfZtsryTNse0Oru6FcO,spotify:track:2nNlfZtsryTNse0Oru6FcO,https://api.spotify.com/v1/tracks/2nNlfZtsryTNse0Oru6FcO,https://api.spotify.com/v1/audio-analysis/2nNlfZtsryTNse0Oru6FcO,204360,4,0
40,0.822,0.654,0,-4.623,1,0.132,0.019,0.0,0.233,0.421,119.884,audio_features,1uNePI826aqh9uC9pgbeHU,spotify:track:1uNePI826aqh9uC9pgbeHU,https://api.spotify.com/v1/tracks/1uNePI826aqh9uC9pgbeHU,https://api.spotify.com/v1/audio-analysis/1uNePI826aqh9uC9pgbeHU,211013,4,0
41,0.879,0.499,4,-6.027,0,0.18,0.24,0.0,0.0967,0.405,106.043,audio_features,4EivmOT13NMpNSfTKn9p4s,spotify:track:4EivmOT13NMpNSfTKn9p4s,https://api.spotify.com/v1/tracks/4EivmOT13NMpNSfTKn9p4s,https://api.spotify.com/v1/audio-analysis/4EivmOT13NMpNSfTKn9p4s,163173,4,0
42,0.552,0.21,2,-12.515,1,0.0309,0.733,0.0686,0.157,0.153,83.16,audio_features,7nNxdcdyz7xc7KpnEvv32g,spotify:track:7nNxdcdyz7xc7KpnEvv32g,https://api.spotify.com/v1/tracks/7nNxdcdyz7xc7KpnEvv32g,https://api.spotify.com/v1/audio-analysis/7nNxdcdyz7xc7KpnEvv32g,306107,4,0
43,0.782,0.229,7,-11.109,1,0.105,0.574,0.0,0.238,0.509,105.104,audio_features,3VtwtcO6V1aO4zijIBjh3R,spotify:track:3VtwtcO6V1aO4zijIBjh3R,https://api.spotify.com/v1/tracks/3VtwtcO6V1aO4zijIBjh3R,https://api.spotify.com/v1/audio-analysis/3VtwtcO6V1aO4zijIBjh3R,244427,4,0
44,0.22,0.275,4,-13.449,1,0.0472,0.388,0.025,0.255,0.118,72.552,audio_features,7zLeUyB6bHscAD5L9tZVg1,spotify:track:7zLeUyB6bHscAD5L9tZVg1,https://api.spotify.com/v1/tracks/7zLeUyB6bHscAD5L9tZVg1,https://api.spotify.com/v1/audio-analysis/7zLeUyB6bHscAD5L9tZVg1,182965,4,0
45,0.239,0.544,2,-3.94,1,0.043,0.0698,0.000619,0.116,0.182,166.796,audio_features,7D1DkmYWcfDkERmvGadO4I,spotify:track:7D1DkmYWcfDkERmvGadO4I,https://api.spotify.com/v1/tracks/7D1DkmYWcfDkERmvGadO4I,https://api.spotify.com/v1/audio-analysis/7D1DkmYWcfDkERmvGadO4I,235668,3,0
46,0.609,0.929,9,-4.597,1,0.0477,0.0106,0.000221,0.136,0.18,136.988,audio_features,4qrLLuAxmqE9ViqtgOcvKe,spotify:track:4qrLLuAxmqE9ViqtgOcvKe,https://api.spotify.com/v1/tracks/4qrLLuAxmqE9ViqtgOcvKe,https://api.spotify.com/v1/audio-analysis/4qrLLuAxmqE9ViqtgOcvKe,238093,4,0
47,0.528,0.807,5,-5.534,0,0.0716,0.0162,0.000438,0.11,0.469,144.097,audio_features,34pGOW56yrlEhRv5YFlNlU,spotify:track:34pGOW56yrlEhRv5YFlNlU,https://api.spotify.com/v1/tracks/34pGOW56yrlEhRv5YFlNlU,https://api.spotify.com/v1/audio-analysis/34pGOW56yrlEhRv5YFlNlU,197240,4,0
48,0.462,0.103,4,-15.387,1,0.0386,0.961,0.0,0.132,0.29,138.144,audio_features,4McaNrZlyFg39eTOcqx6o0,spotify:track:4McaNrZlyFg39eTOcqx6o0,https://api.spotify.com/v1/tracks/4McaNrZlyFg39eTOcqx6o0,https://api.spotify.com/v1/audio-analysis/4McaNrZlyFg39eTOcqx6o0,99000,4,0
49,0.461,0.849,11,-5.215,1,0.0529,0.00252,2.86e-05,0.308,0.415,166.062,audio_features,0PvVVKKnr6Wos2bjGPzNDf,spotify:track:0PvVVKKnr6Wos2bjGPzNDf,https://api.spotify.com/v1/tracks/0PvVVKKnr6Wos2bjGPzNDf,https://api.spotify.com/v1/audio-analysis/0PvVVKKnr6Wos2bjGPzNDf,189973,4,0
50,0.357,0.738,5,-5.888,1,0.0852,0.0727,0.0,0.138,0.681,155.797,audio_features,4WOIiFew3is8vlDb7GRCOy,spotify:track:4WOIiFew3is8vlDb7GRCOy,https://api.spotify.com/v1/tracks/4WOIiFew3is8vlDb7GRCOy,https://api.spotify.com/v1/audio-analysis/4WOIiFew3is8vlDb7GRCOy,213133,4,0
51,0.534,0.461,0,-12.037,1,0.031,0.614,0.00306,0.116,0.0993,96.461,audio_features,1J7kveRX9smLieC2hfYh2l,spotify:track:1J7kveRX9smLieC2hfYh2l,https://api.spotify.com/v1/tracks/1J7kveRX9smLieC2hfYh2l,https://api.spotify.com/v1/audio-analysis/1J7kveRX9smLieC2hfYh2l,291067,4,0
52,0.583,0.901,2,-4.288,0,0.0422,0.00973,0.0,0.0799,0.419,92.043,audio_features,2AoTTPrN17L3K2p2q574UK,spotify:track:2AoTTPrN17L3K2p2q574UK,https://api.spotify.com/v1/tracks/2AoTTPrN17L3K2p2q574UK,https://api.spotify.com/v1/audio-analysis/2AoTTPrN17L3K2p2q574UK,203813,4,0
53,0.58,0.926,1,-4.88,0,0.0659,0.0434,0.00447,0.0868,0.783,160.037,audio_features,0UD6mo4q4YiH5GnSfvNNP5,spotify:track:0UD6mo4q4YiH5GnSfvNNP5,https://api.spotify.com/v1/tracks/0UD6mo4q4YiH5GnSfvNNP5,https://api.spotify.com/v1/audio-analysis/0UD6mo4q4YiH5GnSfvNNP5,193720,4,0
54,0.502,0.78,2,-4.308,0,0.0285,0.0052,3.34e-06,0.139,0.48,106.001,audio_features,5Dv71am05zNAta5bCtVGkV,spotify:track:5Dv71am05zNAta5bCtVGkV,https://api.spotify.com/v1/tracks/5Dv71am05zNAta5bCtVGkV,https://api.spotify.com/v1/audio-analysis/5Dv71am05zNAta5bCtVGkV,206467,4,0
55,0.704,0.89,1,-4.631,0,0.0459,0.00884,5.91e-05,0.146,0.754,127.003,audio_features,0jG6wsuGg5w1VFB1LSZgJB,spotify:track:0jG6wsuGg5w1VFB1LSZgJB,https://api.spotify.com/v1/tracks/0jG6wsuGg5w1VFB1LSZgJB,https://api.spotify.com/v1/audio-analysis/0jG6wsuGg5w1VFB1LSZgJB,216253,4,0
56,0.647,0.746,4,-3.845,0,0.0597,0.217,0.0,0.775,0.577,93.002,audio_features,6XKB3I8l1inKiUqjARv4IC,spotify:track:6XKB3I8l1inKiUqjARv4IC,https://api.spotify.com/v1/tracks/6XKB3I8l1inKiUqjARv4IC,https://api.spotify.com/v1/audio-analysis/6XKB3I8l1inKiUqjARv4IC,165147,4,0
57,0.675,0.906,0,-3.636,1,0.0494,0.0116,1.32e-05,0.317,0.743,125.011,audio_features,19FDYlmaRe1OzE7Jq5Aeeq,spotify:track:19FDYlmaRe1OzE7Jq5Aeeq,https://api.spotify.com/v1/tracks/19FDYlmaRe1OzE7Jq5Aeeq,https://api.spotify.com/v1/audio-analysis/19FDYlmaRe1OzE7Jq5Aeeq,187253,4,0
58,0.222,0.638,0,-8.294,1,0.0557,0.166,0.0471,0.129,0.0819,175.882,audio_features,4Bm7h5BFC6MwTtrLzQ5kay,spotify:track:4Bm7h5BFC6MwTtrLzQ5kay,https://api.spotify.com/v1/tracks/4Bm7h5BFC6MwTtrLzQ5kay,https://api.spotify.com/v1/audio-analysis/4Bm7h5BFC6MwTtrLzQ5kay,219347,4,0
59,0.478,0.563,11,-9.191,1,0.033,0.853,0.00335,0.143,0.563,78.049,audio_features,3X6jDj0NeCg0MNyBALC52Q,spotify:track:3X6jDj0NeCg0MNyBALC52Q,https://api.spotify.com/v1/tracks/3X6jDj0NeCg0MNyBALC52Q,https://api.spotify.com/v1/audio-analysis/3X6jDj0NeCg0MNyBALC52Q,66587,4,0
60,0.478,0.598,4,-6.245,1,0.0271,0.0491,0.637,0.128,0.41,159.94,audio_features,2MFYyx0lauHAE5CSbIcV8Z,spotify:track:2MFYyx0lauHAE5CSbIcV8Z,https://api.spotify.com/v1/tracks/2MFYyx0lauHAE5CSbIcV8Z,https://api.spotify.com/v1/audio-analysis/2MFYyx0lauHAE5CSbIcV8Z,231187,4,0
61,0.551,0.68,6,-4.961,1,0.0314,0.0164,6.76e-05,0.209,0.382,132.711,audio_features,7dhqEFIZSPizXnXYp2KomW,spotify:track:7dhqEFIZSPizXnXYp2KomW,https://api.spotify.com/v1/tracks/7dhqEFIZSPizXnXYp2KomW,https://api.spotify.com/v1/audio-analysis/7dhqEFIZSPizXnXYp2KomW,225453,4,0
62,0.631,0.858,9,-4.671,1,0.0316,0.00287,0.26,0.0913,0.828,131.995,audio_features,01Dqbum70Lxr1bzZSODyTY,spotify:track:01Dqbum70Lxr1bzZSODyTY,https://api.spotify.com/v1/tracks/01Dqbum70Lxr1bzZSODyTY,https://api.spotify.com/v1/audio-analysis/01Dqbum70Lxr1bzZSODyTY,210747,4,0
63,0.598,0.361,8,-6.658,1,0.0261,0.289,0.117,0.151,0.306,67.967,audio_features,1eOukfGNwW4E9d58LKmL3e,spotify:track:1eOukfGNwW4E9d58LKmL3e,https://api.spotify.com/v1/tracks/1eOukfGNwW4E9d58LKmL3e,https://api.spotify.com/v1/audio-analysis/1eOukfGNwW4E9d58LKmL3e,191227,3,0
64,0.309,0.915,6,-3.969,1,0.0526,0.0172,0.00559,0.462,0.648,155.739,audio_features,0CreoMwDCFW6Shr6apNRgO,spotify:track:0CreoMwDCFW6Shr6apNRgO,https://api.spotify.com/v1/tracks/0CreoMwDCFW6Shr6apNRgO,https://api.spotify.com/v1/audio-analysis/0CreoMwDCFW6Shr6apNRgO,240378,4,0
65,0.527,0.922,9,-2.666,0,0.0728,0.00475,0.000162,0.422,0.49,95.975,audio_features,2kS6td1yvmpNgZTt1q5pQq,spotify:track:2kS6td1yvmpNgZTt1q5pQq,https://api.spotify.com/v1/tracks/2kS6td1yvmpNgZTt1q5pQq,https://api.spotify.com/v1/audio-analysis/2kS6td1yvmpNgZTt1q5pQq,181680,4,0
66,0.48,0.25,2,-12.007,1,0.0331,0.839,9.74e-05,0.125,0.148,113.988,audio_features,4j2MPQWgMH2emdyoMjg3em,spotify:track:4j2MPQWgMH2emdyoMjg3em,https://api.spotify.com/v1/tracks/4j2MPQWgMH2emdyoMjg3em,https://api.spotify.com/v1/audio-analysis/4j2MPQWgMH2emdyoMjg3em,185360,4,0
67,0.827,0.58,7,-6.809,1,0.327,0.309,0.0,0.148,0.492,78.011,audio_features,0THzsgFeDDpEElsRxyJBZB,spotify:track:0THzsgFeDDpEElsRxyJBZB,https://api.spotify.com/v1/tracks/0THzsgFeDDpEElsRxyJBZB,https://api.spotify.com/v1/audio-analysis/0THzsgFeDDpEElsRxyJBZB,168320,4,0
68,0.525,0.207,2,-8.807,0,0.0354,0.926,0.00375,0.0872,0.117,119.866,audio_features,35vTUN2Y2Y2RD5dXcKwngM,spotify:track:35vTUN2Y2Y2RD5dXcKwngM,https://api.spotify.com/v1/tracks/35vTUN2Y2Y2RD5dXcKwngM,https://api.spotify.com/v1/audio-analysis/35vTUN2Y2Y2RD5dXcKwngM,147720,4,0
69,0.371,0.907,7,-4.912,1,0.0543,0.0201,0.0,0.105,0.344,123.606,audio_features,7BuwXCOoWa5Na3kRgJZVaw,spotify:track:7BuwXCOoWa5Na3kRgJZVaw,https://api.spotify.com/v1/tracks/7BuwXCOoWa5Na3kRgJZVaw,https://api.spotify.com/v1/audio-analysis/7BuwXCOoWa5Na3kRgJZVaw,235667,4,0
70,0.451,0.375,6,-12.011,0,0.0504,0.123,8.46e-05,0.112,0.221,73.425,audio_features,1cori6YETqDzVLmevmSK36,spotify:track:1cori6YETqDzVLmevmSK36,https://api.spotify.com/v1/tracks/1cori6YETqDzVLmevmSK36,https://api.spotify.com/v1/audio-analysis/1cori6YETqDzVLmevmSK36,212787,4,0
71,0.623,0.719,11,-3.331,0,0.0403,0.0383,0.0,0.247,0.722,131.027,audio_features,1FeKkh024mTeLJwI3jiCSe,spotify:track:1FeKkh024mTeLJwI3jiCSe,https://api.spotify.com/v1/tracks/1FeKkh024mTeLJwI3jiCSe,https://api.spotify.com/v1/audio-analysis/1FeKkh024mTeLJwI3jiCSe,175952,4,0
72,0.67,0.725,0,-6.373,1,0.0972,0.0164,0.0,0.353,0.161,117.194,audio_features,42uY4cRmKQqb0MXTKTiC5g,spotify:track:42uY4cRmKQqb0MXTKTiC5g,https://api.spotify.com/v1/tracks/42uY4cRmKQqb0MXTKTiC5g,https://api.spotify.com/v1/audio-analysis/42uY4cRmKQqb0MXTKTiC5g,202321,4,0
73,0.61,0.564,3,-5.183,1,0.0266,0.38,0.464,0.134,0.716,144.066,audio_features,1VeDfmkey4b2Mx6n6J7y8Z,spotify:track:1VeDfmkey4b2Mx6n6J7y8Z,https://api.spotify.com/v1/tracks/1VeDfmkey4b2Mx6n6J7y8Z,https://api.spotify.com/v1/audio-analysis/1VeDfmkey4b2Mx6n6J7y8Z,124466,4,0
74,0.586,0.341,9,-8.668,1,0.0233,0.763,0.000519,0.0891,0.618,85.01,audio_features,3TTiuizMZVeejsgXK531jm,spotify:track:3TTiuizMZVeejsgXK531jm,https://api.spotify.com/v1/tracks/3TTiuizMZVeejsgXK531jm,https://api.spotify.com/v1/audio-analysis/3TTiuizMZVeejsgXK531jm,204200,4,0
75,0.513,0.379,11,-10.219,0,0.034,0.575,0.297,0.0895,0.299,85.017,audio_features,0wCWiSuGWwdS6DuKws9SOD,spotify:track:0wCWiSuGWwdS6DuKws9SOD,https://api.spotify.com/v1/tracks/0wCWiSuGWwdS6DuKws9SOD,https://api.spotify.com/v1/audio-analysis/0wCWiSuGWwdS6DuKws9SOD,200560,4,0
76,0.67,0.632,11,-16.456,1,0.614,0.594,0.0201,0.164,0.196,107.603,audio_features,4R0N3Ba0QMWeuG57THGTF9,spotify:track:4R0N3Ba0QMWeuG57THGTF9,https://api.spotify.com/v1/tracks/4R0N3Ba0QMWeuG57THGTF9,https://api.spotify.com/v1/audio-analysis/4R0N3Ba0QMWeuG57THGTF9,152013,1,0
77,0.557,0.895,0,-6.547,1,0.0329,0.642,0.0186,0.254,0.591,119.993,audio_features,0idjTHGhGRBdWTmsalq3tF,spotify:track:0idjTHGhGRBdWTmsalq3tF,https://api.spotify.com/v1/tracks/0idjTHGhGRBdWTmsalq3tF,https://api.spotify.com/v1/audio-analysis/0idjTHGhGRBdWTmsalq3tF,212333,4,0
78,0.767,0.751,0,-6.728,1,0.292,0.0419,0.00188,0.0878,0.421,139.886,audio_features,5pXVT8Ev8ICTv1bQzMTCKr,spotify:track:5pXVT8Ev8ICTv1bQzMTCKr,https://api.spotify.com/v1/tracks/5pXVT8Ev8ICTv1bQzMTCKr,https://api.spotify.com/v1/audio-analysis/5pXVT8Ev8ICTv1bQzMTCKr,263227,4,0
79,0.803,0.509,2,-7.409,1,0.0353,0.0986,0.00156,0.0577,0.435,119.993,audio_features,660w8RvCS8lOwl5r2GcJ0A,spotify:track:660w8RvCS8lOwl5r2GcJ0A,https://api.spotify.com/v1/tracks/660w8RvCS8lOwl5r2GcJ0A,https://api.spotify.com/v1/audio-analysis/660w8RvCS8lOwl5r2GcJ0A,268440,4,0
80,0.959,0.625,1,-6.602,1,0.0559,0.169,0.0239,0.0319,0.787,114.016,audio_features,4ooHsDX0LIPHoWrzs0paYX,spotify:track:4ooHsDX0LIPHoWrzs0paYX,https://api.spotify.com/v1/tracks/4ooHsDX0LIPHoWrzs0paYX,https://api.spotify.com/v1/audio-analysis/4ooHsDX0LIPHoWrzs0paYX,257853,4,0
81,0.955,0.369,6,-9.688,0,0.0971,0.288,2.5e-05,0.0761,0.78,116.048,audio_features,1edOSqQG1mP9hcrI0EDNhw,spotify:track:1edOSqQG1mP9hcrI0EDNhw,https://api.spotify.com/v1/tracks/1edOSqQG1mP9hcrI0EDNhw,https://api.spotify.com/v1/audio-analysis/1edOSqQG1mP9hcrI0EDNhw,208669,4,0
82,0.624,0.736,5,-7.163,1,0.0318,0.00122,0.0204,0.121,0.325,112.009,audio_features,3KPp825w9niuNqzXu9AgQ4,spotify:track:3KPp825w9niuNqzXu9AgQ4,https://api.spotify.com/v1/tracks/3KPp825w9niuNqzXu9AgQ4,https://api.spotify.com/v1/audio-analysis/3KPp825w9niuNqzXu9AgQ4,240827,4,0
83,0.403,0.79,7,-5.119,1,0.031,0.00161,0.0,0.223,0.43,162.015,audio_features,7BTfCCOitwPLJLlgPMpz1g,spotify:track:7BTfCCOitwPLJLlgPMpz1g,https://api.spotify.com/v1/tracks/7BTfCCOitwPLJLlgPMpz1g,https://api.spotify.com/v1/audio-analysis/7BTfCCOitwPLJLlgPMpz1g,192280,4,0
84,0.532,0.833,0,-4.688,1,0.0407,0.105,0.0,0.115,0.546,110.151,audio_features,4bAfcaNPjsqAUU0Edu6R6U,spotify:track:4bAfcaNPjsqAUU0Edu6R6U,https://api.spotify.com/v1/tracks/4bAfcaNPjsqAUU0Edu6R6U,https://api.spotify.com/v1/audio-analysis/4bAfcaNPjsqAUU0Edu6R6U,183987,4,0
85,0.621,0.835,0,-4.07,1,0.0335,0.00556,1.2e-06,0.115,0.339,111.039,audio_features,6MSb9ZuAw0hGPeTFrEpOjP,spotify:track:6MSb9ZuAw0hGPeTFrEpOjP,https://api.spotify.com/v1/tracks/6MSb9ZuAw0hGPeTFrEpOjP,https://api.spotify.com/v1/audio-analysis/6MSb9ZuAw0hGPeTFrEpOjP,217773,4,0
86,0.241,0.726,5,-5.928,1,0.034,0.000771,0.000438,0.191,0.269,132.193,audio_features,5woK5a239IHU1hMOIk4Umn,spotify:track:5woK5a239IHU1hMOIk4Umn,https://api.spotify.com/v1/tracks/5woK5a239IHU1hMOIk4Umn,https://api.spotify.com/v1/audio-analysis/5woK5a239IHU1hMOIk4Umn,243013,4,0
87,0.553,0.858,7,-4.124,1,0.0279,1.42e-05,0.000119,0.113,0.748,134.031,audio_features,4G7l8ksBL0Xq20SvJhRU2R,spotify:track:4G7l8ksBL0Xq20SvJhRU2R,https://api.spotify.com/v1/tracks/4G7l8ksBL0Xq20SvJhRU2R,https://api.spotify.com/v1/audio-analysis/4G7l8ksBL0Xq20SvJhRU2R,225640,4,0
88,0.437,0.716,9,-7.122,1,0.0322,0.0367,0.0,0.0418,0.492,140.497,audio_features,0stxKRK739g6X6Dorzh9a5,spotify:track:0stxKRK739g6X6Dorzh9a5,https://api.spotify.com/v1/tracks/0stxKRK739g6X6Dorzh9a5,https://api.spotify.com/v1/audio-analysis/0stxKRK739g6X6Dorzh9a5,108487,4,0
89,0.409,0.931,9,-5.323,1,0.0445,0.0212,1.52e-05,0.0823,0.681,143.05,audio_features,77taf4okFKOxSRNAyBRDVQ,spotify:track:77taf4okFKOxSRNAyBRDVQ,https://api.spotify.com/v1/tracks/77taf4okFKOxSRNAyBRDVQ,https://api.spotify.com/v1/audio-analysis/77taf4okFKOxSRNAyBRDVQ,211983,4,0
90,0.48,0.826,7,-5.6,1,0.058,0.204,0.0,0.107,0.462,139.876,audio_features,3AWyIxWrWWa9lM1wk8hmKn,spotify:track:3AWyIxWrWWa9lM1wk8hmKn,https://api.spotify.com/v1/tracks/3AWyIxWrWWa9lM1wk8hmKn,https://api.spotify.com/v1/audio-analysis/3AWyIxWrWWa9lM1wk8hmKn,185853,4,0
91,0.392,0.936,2,-5.393,1,0.0581,0.0967,1.62e-06,0.172,0.717,154.886,audio_features,65TxMZ86o1gk9G4qeRFq4R,spotify:track:65TxMZ86o1gk9G4qeRFq4R,https://api.spotify.com/v1/tracks/65TxMZ86o1gk9G4qeRFq4R,https://api.spotify.com/v1/audio-analysis/65TxMZ86o1gk9G4qeRFq4R,247563,4,0
92,0.298,0.89,6,-6.67,1,0.0515,0.0183,6.32e-06,0.309,0.706,149.12,audio_features,0P1QdRPqhTQep5rsDczDoM,spotify:track:0P1QdRPqhTQep5rsDczDoM,https://api.spotify.com/v1/tracks/0P1QdRPqhTQep5rsDczDoM,https://api.spotify.com/v1/audio-analysis/0P1QdRPqhTQep5rsDczDoM,223859,4,0
93,0.449,0.948,7,-3.606,1,0.0867,0.0108,3.12e-06,0.081,0.785,177.983,audio_features,7smDdjGwW0iqIla2sWMx12,spotify:track:7smDdjGwW0iqIla2sWMx12,https://api.spotify.com/v1/tracks/7smDdjGwW0iqIla2sWMx12,https://api.spotify.com/v1/audio-analysis/7smDdjGwW0iqIla2sWMx12,122187,4,0
94,0.688,0.744,7,-5.603,1,0.0412,0.00683,0.00274,0.0711,0.518,139.901,audio_features,7DqrcIuk8PQwxoDbOftdzH,spotify:track:7DqrcIuk8PQwxoDbOftdzH,https://api.spotify.com/v1/tracks/7DqrcIuk8PQwxoDbOftdzH,https://api.spotify.com/v1/audio-analysis/7DqrcIuk8PQwxoDbOftdzH,214800,4,0
95,0.52,0.769,4,-4.367,1,0.0552,0.155,0.0,0.185,0.623,139.383,audio_features,3OrD0xAh6aAcfiQwg7Bnrg,spotify:track:3OrD0xAh6aAcfiQwg7Bnrg,https://api.spotify.com/v1/tracks/3OrD0xAh6aAcfiQwg7Bnrg,https://api.spotify.com/v1/audio-analysis/3OrD0xAh6aAcfiQwg7Bnrg,212253,4,0
96,0.679,0.725,5,-7.196,1,0.0817,0.0488,0.0,0.705,0.455,132.973,audio_features,7w2YsY9dpR5zWSUYzRtYxB,spotify:track:7w2YsY9dpR5zWSUYzRtYxB,https://api.spotify.com/v1/tracks/7w2YsY9dpR5zWSUYzRtYxB,https://api.spotify.com/v1/audio-analysis/7w2YsY9dpR5zWSUYzRtYxB,191867,4,0
97,0.681,0.802,4,-5.448,0,0.0417,0.019,0.000961,0.0266,0.5,142.041,audio_features,7ro2ZsaUjbcFenVtYPDrHg,spotify:track:7ro2ZsaUjbcFenVtYPDrHg,https://api.spotify.com/v1/tracks/7ro2ZsaUjbcFenVtYPDrHg,https://api.spotify.com/v1/audio-analysis/7ro2ZsaUjbcFenVtYPDrHg,280773,4,0
98,0.468,0.648,7,-5.916,1,0.0262,0.00503,0.0144,0.307,0.34,81.021,audio_features,14HvBTuc05ic04CGucXyO1,spotify:track:14HvBTuc05ic04CGucXyO1,https://api.spotify.com/v1/tracks/14HvBTuc05ic04CGucXyO1,https://api.spotify.com/v1/audio-analysis/14HvBTuc05ic04CGucXyO1,178118,4,0
0,0.565,0.806,1,-4.646,1,0.0336,0.00228,0.0,0.247,0.711,125.017,audio_features,1cUsM5riCFxsKzUD63yEw5,spotify:track:1cUsM5riCFxsKzUD63yEw5,https://api.spotify.com/v1/tracks/1cUsM5riCFxsKzUD63yEw5,https://api.spotify.com/v1/audio-analysis/1cUsM5riCFxsKzUD63yEw5,234552,4,0
1,0.545,0.671,5,-7.076,1,0.0291,0.00823,0.0932,0.092,0.318,116.011,audio_features,0Ctlu1naQGok60GsnTOnBO,spotify:track:0Ctlu1naQGok60GsnTOnBO,https://api.spotify.com/v1/tracks/0Ctlu1naQGok60GsnTOnBO,https://api.spotify.com/v1/audio-analysis/0Ctlu1naQGok60GsnTOnBO,236593,4,0
2,0.646,0.845,2,-5.135,1,0.0334,0.000536,4.78e-06,0.235,0.668,130.013,audio_features,7tFa04zJGCdcRLmrXLThOe,spotify:track:7tFa04zJGCdcRLmrXLThOe,https://api.spotify.com/v1/tracks/7tFa04zJGCdcRLmrXLThOe,https://api.spotify.com/v1/audio-analysis/7tFa04zJGCdcRLmrXLThOe,191667,4,0
3,0.598,0.764,5,-7.482,1,0.0305,0.0839,0.041,0.632,0.657,127.085,audio_features,4Db2yfChLn45oEI4HbXYfK,spotify:track:4Db2yfChLn45oEI4HbXYfK,https://api.spotify.com/v1/tracks/4Db2yfChLn45oEI4HbXYfK,https://api.spotify.com/v1/audio-analysis/4Db2yfChLn45oEI4HbXYfK,176747,4,0
4,0.717,0.858,0,-4.514,1,0.0256,0.0595,0.158,0.0957,0.464,111.472,audio_features,3Sz51kDvFhngNDinn8WRb5,spotify:track:3Sz51kDvFhngNDinn8WRb5,https://api.spotify.com/v1/tracks/3Sz51kDvFhngNDinn8WRb5,https://api.spotify.com/v1/audio-analysis/3Sz51kDvFhngNDinn8WRb5,223947,4,0
5,0.679,0.888,5,-4.597,1,0.0421,0.158,0.00412,0.323,0.972,119.981,audio_features,1BDeoGW3PQxdrAfSgwmT4H,spotify:track:1BDeoGW3PQxdrAfSgwmT4H,https://api.spotify.com/v1/tracks/1BDeoGW3PQxdrAfSgwmT4H,https://api.spotify.com/v1/audio-analysis/1BDeoGW3PQxdrAfSgwmT4H,215000,4,0
6,0.528,0.944,4,-4.908,0,0.0474,0.327,0.686,0.331,0.963,165.95,audio_features,2tAsF79zunXJkognOt5LqP,spotify:track:2tAsF79zunXJkognOt5LqP,https://api.spotify.com/v1/tracks/2tAsF79zunXJkognOt5LqP,https://api.spotify.com/v1/audio-analysis/2tAsF79zunXJkognOt5LqP,193187,4,0
7,0.624,0.87,0,-5.513,0,0.199,0.321,1.07e-06,0.642,0.796,80.215,audio_features,4td9IcV3annwfaspiS5aXG,spotify:track:4td9IcV3annwfaspiS5aXG,https://api.spotify.com/v1/tracks/4td9IcV3annwfaspiS5aXG,https://api.spotify.com/v1/audio-analysis/4td9IcV3annwfaspiS5aXG,245708,4,0
